time,y_true,y_pred
2025-07-24 00:20:00,84.0,87.63000000000001
2025-07-24 00:25:00,87.0,87.17999999999999
2025-07-24 00:30:00,87.12,87.16000000000001
2025-07-24 00:35:00,84.96,87.00999999999999
2025-07-24 00:40:00,89.16,86.98
2025-07-24 00:45:00,85.68,87.03000000000002
2025-07-24 00:50:00,88.08,86.89
2025-07-24 00:55:00,86.4,87.05999999999999
2025-07-24 01:00:00,88.32,87.04
2025-07-24 01:05:00,85.56,86.94999999999999
2025-07-24 01:10:00,87.0,86.71999999999998
2025-07-24 01:15:00,86.76,86.86999999999999
2025-07-24 01:20:00,87.48,86.67
2025-07-24 01:25:00,85.68,86.96
2025-07-24 01:30:00,86.4,86.85000000000001
2025-07-24 01:35:00,87.0,86.79
2025-07-24 01:40:00,86.16,86.96
2025-07-24 01:45:00,88.2,86.71
2025-07-24 01:50:00,84.48,86.92
2025-07-24 01:55:00,87.96,86.62
2025-07-24 02:00:00,84.72,86.75
2025-07-24 02:05:00,88.08,86.45
2025-07-24 02:10:00,85.2,86.66000000000001
2025-07-24 02:15:00,88.2,86.51
2025-07-24 02:20:00,85.56,86.63000000000001
2025-07-24 02:25:00,85.56,86.47000000000001
2025-07-24 02:30:00,85.2,86.46
2025-07-24 02:35:00,87.24,86.36000000000001
2025-07-24 02:40:00,86.04,86.38
2025-07-24 02:45:00,83.16,86.37
2025-07-24 02:50:00,88.08,85.95
2025-07-24 02:55:00,83.64,86.25
2025-07-24 03:00:00,87.96,85.89
2025-07-24 03:05:00,83.88,86.15999999999998
2025-07-24 03:10:00,84.48,85.81
2025-07-24 03:15:00,85.08,85.75
